CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,RUTA_CONSTANCIA,PARTIDO
,10,DURANGO,,,34,SUCHIL,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,RODOLFO ALONSO VIDALES,1,,PT
,10,DURANGO,,,34,SUCHIL,,,SIND,PVEM_PT_MORENA_RSPD,,YESENIA PADILLA RAMÍREZ,2,,MORENA
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PVEM_PT_MORENA_RSPD,,ISMAEL HERNÁNDEZ BARRIENTOS,1,,MORENA
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PVEM_PT_MORENA_RSPD,,LUIS ALBERTO GUERRERO BETANCOURT,1,,MORENA
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PVEM_PT_MORENA_RSPD,,EMMA EDITH DOMÍNGUEZ GARCÍA,2,,MORENA
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PAN_PRI_PRD,,CLAUDIA JOSÉFINA GALVÁN OROZCO,2,,PAN
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PAN_PRI_PRD,,JOSÉ RAMON PÉREZ GALVÁN,1,,PRI
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PVEM_PT_MORENA_RSPD,,ISMAEL GURROLA GARCÍA,1,,PT
,10,DURANGO,,,34,SUCHIL,,,REG_RP,PAN_PRI_PRD,,PERLA IVETT CORREA IBARRA,2,,PRD
,10,DURANGO,,,35,TAMAZULA,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,RICARDO OCHOA BELTRÁN,1,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,SIND,PVEM_PT_MORENA_RSPD,,VIANEY RODRÍGUEZ ORTIZ,2,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PVEM_PT_MORENA_RSPD,,JESÚS HUMBERTO VARGAS RIVERA,1,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PVEM_PT_MORENA_RSPD,,DEISY TREJO RETAMOZA,2,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PVEM_PT_MORENA_RSPD,,NOEL GUERRERO OLIVAS,1,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PVEM_PT_MORENA_RSPD,,JOANA GUADALUPE REYES PÉREZ,2,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PVEM_PT_MORENA_RSPD,,J.SIXTO VERGARA VILLA,1,,MORENA
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PAN_PRI_PRD,,ANTONIO AYÓN CHAIDEZ,1,,PRI
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PAN_PRI_PRD,,ELBA MIREYA QUINTERO BELTRÁN,2,,PRI
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PAN_PRI_PRD,,ELIA ARMIDA BELTRÁN FÉLIX,2,,PRI
,10,DURANGO,,,35,TAMAZULA,,,REG_RP,PAN_PRI_PRD,,SANDRA MARGARITA QUIÑONEZ RODRÍGUEZ,2,,PRI
,10,DURANGO,,,36,TEPEHUANES,,,PRES_MUN,PAN_PRI_PRD,,MARISELA CORRAL LÓPEZ,2,,PRI
,10,DURANGO,,,36,TEPEHUANES,,,SIND,PAN_PRI_PRD,,BENJAMÍN REYES CARRERA,1,,PAN
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PAN_PRI_PRD,,MARÍA ZULEMA CORRAL VARELA,2,,PRI
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PAN_PRI_PRD,,CIPRIANO LEONEL GONZÁLEZ CÉSARETTI,1,,PRI
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PAN_PRI_PRD,,BRÍGIDO ESTRADA FRAGOSO,1,,PRI
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PAN_PRI_PRD,,ROSA GONZÁLEZ CORRAL,2,,PRI
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PVEM_PT_MORENA_RSPD,,DORA ELIA ENRÍQUEZ MONÁRREZ,2,,MORENA
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PVEM_PT_MORENA_RSPD,,DAVID ALEJANDRO RODRÍGUEZ GARCÍA,1,,MORENA
,10,DURANGO,,,36,TEPEHUANES,,,REG_RP,PAN_PRI_PRD,,YESENIA MARTELL NEVÁREZ,2,,PAN
,10,DURANGO,,,37,TLAHUALILO,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,JUDITH RODRÍGUEZ OLIVARES,2,,MORENA
,10,DURANGO,,,37,TLAHUALILO,,,SIND,PVEM_PT_MORENA_RSPD,,EUNICE BARRAZA RANGEL,2,,MORENA
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PVEM_PT_MORENA_RSPD,,ALEJANDRO SARABIA FLORES,1,,MORENA
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PVEM_PT_MORENA_RSPD,,LETICIA RIVAS RUIZ,2,,MORENA
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PVEM_PT_MORENA_RSPD,,EBER AZAHEL MACÍAS LUNA,1,,MORENA
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PVEM_PT_MORENA_RSPD,,VERONICA ORTEGA ROBLES,2,,MORENA
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PRI,,BRIANDA NALLELY RODRÍGUEZ CONTRERAS,2,,PRI
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PRI,,ROBERTO PÉREZ LÓPEZ,1,,PRI
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PRI,,NAIDELYN HANANI MASCORRO TRUJILLO,2,,PRI
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PAN,,JOSÉ MARÍA GUANGORENA GALLEGOS,1,,PAN
,10,DURANGO,,,37,TLAHUALILO,,,REG_RP,PAN,,MARÍA GUADALUPE FIERRO GONZÁLEZ,2,,PAN
,10,DURANGO,,,38,TOPIA,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,MIRNA YUNELI ROBLES VIZCARRA,2,,MORENA
,10,DURANGO,,,38,TOPIA,,,SIND,PVEM_PT_MORENA_RSPD,,JUAN ANTONIO ESPINO CRUZ,1,,PVEM
,10,DURANGO,,,38,TOPIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,ARACELI PÉREZ AGUILERA,2,,MORENA
,10,DURANGO,,,38,TOPIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,LUIS GUILLERMO ANGULO TORRES,1,,MORENA
,10,DURANGO,,,38,TOPIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,DIANA CECILIA MERCADO RINCÓN,2,,MORENA
,10,DURANGO,,,38,TOPIA,,,REG_RP,PVEM_PT_MORENA_RSPD,,MARGARITA TORRES ANGULO,2,,MORENA
,10,DURANGO,,,38,TOPIA,,,REG_RP,PAN_PRI_PRD,,JOSÉ LUIS ANGULO RÍOS,1,,PAN
,10,DURANGO,,,38,TOPIA,,,REG_RP,PAN_PRI_PRD,,CARMEN FELÍCITAS CABRERA CARRERA,2,,PAN
,10,DURANGO,,,38,TOPIA,,,REG_RP,PAN_PRI_PRD,,REGINALDO ORTEGA FÉLIX,1,,PRI
,10,DURANGO,,,39,VICENTE GUERRERO,,,PRES_MUN,PVEM_PT_MORENA_RSPD,,JUANA ACEVEDO IBARRA,2,,PVEM
,10,DURANGO,,,39,VICENTE GUERRERO,,,SIND,PVEM_PT_MORENA_RSPD,,FLORENTINO NEVÁREZ GARCÍA,1,,MORENA
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PAN_PRI_PRD,,CÉSAR SALAS ORTIZ,1,,PAN
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PAN_PRI_PRD,,KARINA NAELA ESPARZA HERNÁNDEZ,2,,PAN
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PAN_PRI_PRD,,JAVIER SERRANO JIMÉNEZ,1,,PAN
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PAN_PRI_PRD,,OSCAR REYNALDO GÓMEZ RUEDA,1,,PAN
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PVEM_PT_MORENA_RSPD,,PABLO GARCÍA CALZADA,1,,MORENA
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PVEM_PT_MORENA_RSPD,,ANEL CECILIA MIER PÉREZ,2,,MORENA
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PVEM_PT_MORENA_RSPD,,ALMA DELIA VARGAS RÍOS,2,,PT
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PAN_PRI_PRD,,MA. ALEJANDRA GARCÍA CALZADA,2,,PRI
,10,DURANGO,,,39,VICENTE GUERRERO,,,REG_RP,PVEM_PT_MORENA_RSPD,,KARLA BEATRIZ GARCÍA AMADOR,2,,PVEM
